순위,이름,경기,타율,타석,타수,안타,2루타,3루타,홈런,타점,득점,사사구,삼진,출루율,장타율,도루
1022,이현우(중앙고),16,0,4,3,0,0,0,0,0,0,1,2,0.25,0,0
1022,이승진(광주제일고),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,최유현(충암고),25,0,2,1,0,0,0,0,0,1,1,0,0.5,0,1
1022,박민준(서울디자인고),17,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1022,김중석(영선고),16,0,8,6,0,0,0,0,1,1,2,4,0.25,0,0
1022,김민성(동산고),24,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1022,최은용(울산공고),13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,차승현(성지고),16,0,10,5,0,0,0,0,0,1,5,3,0.5,0,1
1022,배민혁(설악고),19,0,8,7,0,0,0,0,0,1,1,6,0.125,0,0
1022,송봉준(제주고),17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,홍찬솔(서울디자인고),17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,이성진(신흥고),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,최현준(화순고),17,0,2,2,0,0,0,0,0,0,0,0,0,0,0
1022,김겸재(부산정보고),15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,노지훈(광주제일고),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,박성역(진흥고),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,김민성(부산정보고),15,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1022,이제민(도개고),14,0,2,2,0,0,0,0,0,0,0,0,0,0,0
1022,김형준(강릉고),17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,최한비(마산고),15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,이정동(동산고),24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1022,강혜성(충훈고),14,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1022,허선(동산고),24,0,0,0,0,0,0,0,0,3,0,0,0,0,1
1022,박현준(제물포고),16,0,2,1,0,0,0,0,0,0,1,1,0.5,0,0
1022,서영준(효천고),17,0,2,2,0,0,0,0,0,0,0,1,0,0,0
1022,김학성(진흥고),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,전인국(부산정보고),15,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1022,심재영(충암고),25,0,5,2,0,0,0,0,1,1,2,0,0.5,0,0
1022,박태홍(성남고),18,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1022,이재환(대전고),23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,최성훈(장충고),19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,이병길(율곡고),25,0,4,4,0,0,0,0,0,1,0,4,0,0,0
1022,이정호(동산고),24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,엄대훈(부경고),15,0,5,5,0,0,0,0,0,0,0,2,0,0,0
1022,송진익(동성고),29,0,3,3,0,0,0,0,0,0,0,2,0,0,0
1022,박진영(진영고),16,0,16,14,0,0,0,0,1,0,1,5,0.067,0,1
1022,심기정(세광고),20,0,2,2,0,0,0,0,0,0,0,2,0,0,0
1022,이형빈(설악고),19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,조형석(부산고),15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,이동환(진흥고),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,조찬우(경동고),18,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1022,조성주(성남고),18,0,3,2,0,0,0,0,0,0,1,1,0.333,0,0
1022,김현식(제주고),17,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1022,김용민(인상고),17,0,2,1,0,0,0,0,0,1,1,1,0.5,0,0
1022,전윤호(대구고),14,0,6,4,0,0,0,0,0,0,1,1,0.2,0,0
1022,윤주상(영선고),16,0,4,4,0,0,0,0,0,0,0,0,0,0,0
1022,박철오(마산용마고),28,0,11,11,0,0,0,0,0,0,0,4,0,0,0
1022,유선우(대전고),23,0,7,5,0,0,0,0,0,1,2,2,0.286,0,0
1022,유영상(제주고),17,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1022,김현권(물금고),13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,안승준(강릉고),17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,강민욱(진영고),16,0,12,8,0,0,0,0,2,0,3,3,0.273,0,0
1022,박정환(경북고),27,0,2,2,0,0,0,0,0,0,0,1,0,0,0
1022,김재균(충암고),25,0,2,1,0,0,0,0,0,0,1,0,0.5,0,0
1022,정세진(송탄제일고),18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,백민영(신일고),22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,박찬호(성남고),18,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1022,송지호(경동고),18,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1022,경동휘(설악고),19,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1022,이민재(대전고),23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,홍원표(부천고),17,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1022,이상욱(경동고),18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,최다인(장충고),19,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1022,이주용(북일고),16,0,3,1,0,0,0,0,0,0,2,0,0.667,0,0
1022,최현준(인상고),17,0,9,7,0,0,0,0,0,1,1,5,0.125,0,0
1022,김도현(부산공고),14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,박재영(마산용마고),28,0,5,4,0,0,0,0,1,0,0,0,0,0,0
1022,김재형(개성고),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,최범렬(상우고),15,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1022,김우현(군산상고),24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,신정호(전주고),16,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1022,이수현(충훈고),14,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1022,안승민(원주고),14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,윤용준(충암고),25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,차윤상(동산고),24,0,4,4,0,0,0,0,0,0,0,3,0,0,0
1022,최정운(효천고),17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,김대환(경주고),16,0,3,2,0,0,0,0,1,0,1,1,0.333,0,0
1022,박승규(경기고),19,0,9,8,0,0,0,0,0,4,1,3,0.111,0,1
1022,한현서(야탑고),23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,이진규(마산고),15,0,4,3,0,0,0,0,0,0,1,0,0.25,0,0
1022,오세훈(영선고),16,0,3,3,0,0,0,0,0,0,0,0,0,0,0
1022,박현민(전주고),16,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1022,박민재(부산공고),14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,신동수(제물포고),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,전진우(부산정보고),15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,최재헌(군산상고),24,0,1,1,0,0,0,0,0,2,0,0,0,0,0
1022,김성규(송탄제일고),18,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1022,윤영석(원주고),14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,방승원(충암고),25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,안재성(선린인고),18,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1022,이동준(청담고),15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,유승연(성남고),18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,최인호(중앙고),16,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1022,정상원(개성고),16,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1022,이동연(부천고),17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,이무협(원주고),14,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1022,박경민(개성고),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,최민식(진흥고),20,0,2,2,0,0,0,0,0,0,0,0,0,0,0
1022,최종민(대전고),23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,황태현(동산고),24,0,12,9,0,0,0,0,0,3,2,3,0.182,0,0
1022,전택진(원주고),14,0,2,1,0,0,0,0,0,0,1,1,0.5,0,0
1022,박희영(청원고),17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,이동혁(청담고),15,0,6,6,0,0,0,0,0,1,0,2,0,0,0
1022,김수윤(경기고),19,0,7,6,0,0,0,0,0,1,1,2,0.143,0,0
1022,정상혁(충훈고),14,0,3,3,0,0,0,0,0,0,0,0,0,0,0
1022,김강운(세광고),20,0,2,2,0,0,0,0,0,1,0,0,0,0,0
1022,박수민(개성고),16,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1022,전지환(부산고),15,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1022,이채호(마산용마고),28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,오도은(서울디자인고),17,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1022,박민성(도개고),14,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1022,이태건(경기고),19,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1022,김영권(군산상고),24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,이재훈(전주고),16,0,5,5,0,0,0,0,0,0,0,2,0,0,0
1022,이성빈(울산공고),13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,전병권(소래고),18,0,4,2,0,0,0,0,1,0,2,0,0.5,0,0
1022,최재현(경주고),16,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1022,최재익(북일고),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,나호채(진영고),16,0,3,3,0,0,0,0,1,1,0,2,0,0,0
1022,김도하(대전제일고),15,0,2,1,0,0,0,0,0,0,1,0,0.5,0,0
1022,김세헌(유신고),21,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1022,기상근(강원고),14,0,3,2,0,0,0,0,0,0,1,2,0.333,0,0
1022,박민(성남고),18,0,12,10,0,0,0,0,1,1,1,1,0.083,0,1
1022,이명원(서울고),31,0,5,3,0,0,0,0,1,0,0,2,0,0,0
1022,정현도(포항제철고),21,0,9,7,0,0,0,0,0,0,2,3,0.222,0,0
1022,구기준(청담고),15,0,8,6,0,0,0,0,0,1,1,3,0.143,0,0
1022,이주원(중앙고),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,이재준(경동고),18,0,3,2,0,0,0,0,0,3,1,2,0.333,0,0
1022,윤종성(제물포고),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,석민수(전주고),16,0,16,14,0,0,0,0,1,0,1,3,0.063,0,0
1022,박진(부산고),15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,천승호(배명고),23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,이민서(선린인고),18,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1022,천기백(청담고),15,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1022,김주섭(대구고),14,0,2,1,0,0,0,0,0,0,1,0,0.5,0,0
1022,방준혁(강릉고),17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,김규태(청원고),17,0,4,4,0,0,0,0,0,0,0,3,0,0,0
1022,고훈(영문고),13,0,3,2,0,0,0,0,0,0,1,2,0.333,0,0
1022,윤한범(울산공고),13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,신승환(마산고),15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,이승규(성지고),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,이진성(물금고),13,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1022,김영훈(서울디자인고),17,0,15,14,0,0,0,0,0,0,1,1,0.067,0,0
1022,조민우(송탄제일고),18,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1022,김기환(전주고),16,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1022,양재준(경동고),18,0,2,2,0,0,0,0,0,0,0,1,0,0,0
1022,최우석(덕수고),30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,박준영(서울고),31,0,4,3,0,0,0,0,0,1,1,0,0.25,0,1
1022,남가현(배명고),23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,김태환(김해고),13,0,4,4,0,0,0,0,0,0,0,2,0,0,0
1022,백종선(제물포고),16,0,3,2,0,0,0,0,1,0,1,1,0.333,0,0
1022,황동민(군산상고),24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,김성주(배명고),23,0,2,2,0,0,0,0,0,0,0,0,0,0,0
1022,구일모(물금고),13,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1022,최시호(제주고),17,0,9,6,0,0,0,0,0,0,2,1,0.25,0,0
1022,서동진(도개고),14,0,3,2,0,0,0,0,0,1,1,2,0.333,0,0
1022,박범근(대구고),14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,이믿음(강릉고),17,0,4,1,0,0,0,0,0,1,2,1,0.667,0,0
1022,황귀정(청원고),17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,이창엽(강릉고),17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,강현우(유신고),21,0,4,4,0,0,0,0,0,0,0,0,0,0,0
1022,정성욱(군산상고),24,0,3,1,0,0,0,0,0,1,2,1,0.667,0,0
1022,정창대(광주제일고),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,박종민(김해고),13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,황재영(휘문고),17,0,4,3,0,0,0,0,0,0,1,2,0.25,0,0
1022,허윤(송탄제일고),18,0,4,4,0,0,0,0,0,0,0,1,0,0,0
1022,이재민(청담고),15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,임정재(부천고),17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,정종혁(마산고),15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,서정훈(백송고),17,0,17,15,0,0,0,0,2,2,1,4,0.063,0,0
1022,김대한(부경고),15,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1022,방승현(마산고),15,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1022,박재우(부천고),17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,정현우(중앙고),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,염우현(성지고),16,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1022,송철준(영선고),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,김용하(광주제일고),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,최현우(부산공고),14,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1022,정한영(서울디자인고),17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,성민종(배명고),23,0,11,10,0,0,0,0,0,0,1,8,0.091,0,0
1022,강승창(진영고),16,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1022,박도훈(제주고),17,0,2,2,0,0,0,0,0,0,0,1,0,0,0
1022,신동규(대전고),23,0,12,11,0,0,0,0,0,0,0,3,0,0,0
1022,이재정(백송고),17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,한성우(제물포고),16,0,3,3,0,0,0,0,0,1,0,0,0,0,0
1022,박준(설악고),19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,심진수(송탄제일고),18,0,2,1,0,0,0,0,0,0,1,1,0.5,0,0
1022,임형진(군산상고),24,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1022,이석제(장충고),19,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1022,박준범(배명고),23,0,2,2,0,0,0,0,0,0,0,2,0,0,0
1022,조진만(영선고),16,0,3,3,0,0,0,0,0,0,0,1,0,0,0
1022,최희원(동산고),24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,임우석(울산공고),13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,이상호(백송고),17,0,5,4,0,0,0,0,0,0,1,2,0.2,0,0
1022,안현태(군산상고),24,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1022,조승원(상우고),15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,황민(제주고),17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,이동형(청담고),15,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1022,정건석(광주제일고),20,0,2,2,0,0,0,0,0,0,0,2,0,0,0
1022,서주형(진흥고),20,0,3,3,0,0,0,0,0,0,0,0,0,0,0
1022,이재호(부산정보고),15,0,5,5,0,0,0,0,0,0,0,3,0,0,0
1022,강준서(부산공고),14,0,8,5,0,0,0,0,0,1,3,3,0.375,0,0
1022,변상우(충훈고),14,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1022,오찬준(대구고),14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,권순학(원주고),14,0,3,3,0,0,0,0,0,0,0,2,0,0,0
1022,경우진(장충고),19,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1022,김세현(효천고),17,0,4,3,0,0,0,0,0,0,1,2,0.25,0,0
1022,김기준(휘문고),17,0,2,1,0,0,0,0,0,2,1,0,0.5,0,0
1022,유동현(야탑고),23,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1022,김영광(제주고),17,0,1,1,0,0,0,0,0,2,0,0,0,0,0
1022,강두호(마산고),15,0,2,1,0,0,0,0,0,0,1,1,0.5,0,0
1022,이재민(중앙고),16,0,5,3,0,0,0,0,0,0,2,2,0.4,0,0
1022,임경민(대전제일고),15,0,2,2,0,0,0,0,0,0,0,1,0,0,0
1022,성시헌(북일고),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,엄태호(장충고),19,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1022,전상우(서울디자인고),17,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1022,이도윤(동산고),24,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1022,주승우(서울고),31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,박종인(진영고),16,0,3,2,0,0,0,0,0,0,1,1,0.333,0,0
1022,안광준(설악고),19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,신기인(동성고),29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,김성엽(신흥고),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,곽민석(경동고),18,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1022,이한성(배재고),18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,김의준(동성고),29,0,3,3,0,0,0,0,0,0,0,3,0,0,0
1022,이지강(소래고),18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,도승회(도개고),14,0,3,2,0,0,0,0,0,1,1,0,0.333,0,0
